Filename,Caption
Building__4____4_is_a_story_of_an_old_Military_Med.png,a group of people standing in front of a clock .
Many_people_in_this_area_have_seen_a_ghost_playing.png,a row of ties hanging from a wall .
Pirate_Captain_Flint_haunts_this_place__And_also_1.png,a black and white photo of a person on a laptop .
Local_mental_institution__there_have_been_visions.png,a black and white photo of a train station .
Occasionally_late_at_night_one_can_hear_what_sound.png,a birthday cake with candles on top of it .
In_the_40_s_a_plan_crashed_in_Billings_and_there_w.png,a picture of a tv in a room .
A_former_housekeeper_reports_feeling_a_gentle_pres.png,a black and white photo of a person on a laptop .
A_young_man_and_his_friend_were_fraternizing_with.png,a black and white photo of a person on a laptop .
There_is_a_place_known_as_Shafter_Lake_in_between.png,a herd of cattle grazing on a lush green field .
Friendship_Nursing_Home___Little_boy_wearing_a_red.png,a little girl standing in front of a wall holding a game controller .
sounds_of_walking_and_doors_opening_and_closing_on.png,a view of a building with a clock on it .
there_this_really_old_cemetery_that_s_back_in_the.png,a wooden bench sitting in the middle of a lush green field .
has_been_know_for_years_to_have_an_old_man_walking.png,a statue of a giraffe sitting in front of a building .
Stricker_Ranch_was_at_one_time_part_of_the_Oregon.png,a horse standing in front of a building .
Supposedly__during_the_construction_of_the_theater.png,a large metal structure with a clock on it .
In_Edinburg__there_is_a_house_that_is_haunted_loca.png,a giraffe standing next to a wooden fence .
Full_body_apparitions_have_been_seen_here__footste.png,a group of people standing in front of a tv .
On_the_road_between_the_main_campus_of_Berry_Colle.png,a person walking down a street with an umbrella .
Building_two__built_next_to_one_of_the_original_Mi.png,a city street filled with lots of traffic .
Once_upon_a_time_in_the_1990_there_was_a_place_in_.png,a brick building with a window and a clock .
In_the_late_1800_s_Ogden_was_one_of_the_epicenters.png,a large building with a clock on it .
people_see_the_founder_of_Wal_mart_and_some_times.png,a man in a suit and tie holding a microphone .
The_store_downtown_has_been_known_for_the_cook_who.png,a large building with a clock on it .
Opened_in_1825_and_was_named_Western_Lunatic_Asylu.png,a large building with a clock on the front of it .
It_is_haunted_by_many_of_the_buffalo_soldiers__a_y.png,a giraffe standing on a lush green field .
numerous_people_have_seen_this_unidentified_ghost_.png,a close up of a person holding a cell phone
Colby_Dorm___Many_people_hear_footsteps_at_night_.png,a laptop computer sitting on top of a wooden table .
Griffith_Hall___3rd_Floor___A_female_resident_assi.png,"a room with a bed , a desk and a television ."
A_girl_was_said_to_have_been_murdered_in_the_showe.png,a large building with a clock on it .
Voices_and_strange_occurrences_from_the_dining_roo.png,a sign that says `` <UNK> '' on a wall .
Center_for_Cultural_Pluralism_AKA_Allen_House___ha.png,a man standing in front of a building .
Several_reported_sightings_of_figures_walking_arou.png,a black and white photo of a person on a laptop .
In_H_5_where_executions_of_death_row_inmates_are_c.png,a group of people standing next to each other .
It_is_said_to_be_hauntings_about_a_builder_that_wa.png,a tall building with a clock on it .
Keushk___In_the_theater_gathering_hall_called_the.png,a bunch of suitcases that are sitting on a floor .
breathing_Indian_legends_say_the_mountain_is_the_h.png,a picture of a sign that reads `` <UNK> '' .
The_Rice_House___In_the_Rice_House_there_have_been.png,a clock on the wall of a building
There_is_a_light_seen_down_the_tracks_that_never_s.png,a train on a train track with a sky background
Ex_employees_talk_about_strange_goings_on_while_wo.png,a black and white photo of a person on a laptop .
It_is_said_that_while_constructing_the_school_seve.png,a group of people standing in front of a building .
If_you_go_there_at_night_you_can_see_people_rising.png,a building with a clock on the side of it .
Late_at_night__or_early_morning_hours__odd_things.png,a close up of a pair of scissors
hair_being_touched__jewelry_being_unclasped__furni.png,a collage of photos with a clock on the wall .
This_graveyard_is_located_way_out_north_in_the_boo.png,a bench in a park with trees in the background .
In_the_downstairs_men_s_bathroom_the_toilets_somet.png,a black and white photo of a train
Two_hundred_yards_off_of_off_of_Castleton_State_Co.png,a herd of sheep grazing on a lush green hillside .
Converse_Hall___is_haunted_by_a_former_student_who.png,a room that has a clock on the wall .
The_older_employees_at_Town_Hall_will_talk_about__.png,a group of people standing next to each other .
A_little_boy_has_been_seen_and_heard_walking_the_h.png,a view of a city street from a window .
If_you_run_around_the_church_three_times_at_night.png,a red and white fire hydrant in front of a building .
There_are_several_officers_quarters_on_this_old_Am.png,a large building with a clock on it .
This_theatre_has_been_standing_for_almost_a_centur.png,a large metal clock on a train station .
doors_slamming__cold_spots__strange_moaning_from_t.png,a black and white photo of an old building .
People_have_witnessed_the_ghost_of_a_young_girl_in.png,a black and white photo of a man in a suit
there_is_said_to_be_the_wandering_ghost_of_a_Nativ.png,a red and white clock tower in front of a window .
Many_things_reported_in_this_area__Every_night__a.png,a street corner with a street sign on it .
Outside_this_plantation_town_are_ancient_birthing.png,a red and white fire hydrant sitting in front of a building .
In_the_basement_of_the_Scera_family_movie_theater.png,a group of people standing in front of a tv .
Room_112____seems_to_be_haunted_by_a_woman_who_com.png,"a room with a bed , desk , and a television ."
Cold_places_late_at_night__Sounds_of_children_play.png,a display case with a clock on top of it .
Late_at_night_around_11_00pm_there_is_a_shadow_in.png,a man is standing in front of a window
There_is_a_hill_that_on_some_nights__you_can_see_a.png,a red and white fire hydrant sitting next to a building .
Numerous_accounts_of_sounds__extra_footprints_in_t.png,a white toilet sitting in a bathroom next to a window .
The_Adair_House___There_is_a_little_girl_that_many.png,a clock tower in the middle of a city .
in_the_80_s__four_people_were_murdered_after_close.png,a woman taking a picture of herself in a mirror .
Employees_complain_of_lights_and_appliances_turnin.png,a living room with a couch and a tv
Clegg_Fine_Arts_Building___Clegg_Auditorium___It_i.png,a red brick building with a clock on it .
Carts_move_by_themselves_near_the_garden_area__The.png,a close up of a toy train on a table
Reports_of_a_spectral_the_train_coming.png,a group of people standing next to each other .
Bldg_1___built_in_1827__Some_people_who_have_worke.png,a building with a clock tower in the middle of it .
the_lady_in_the_purple_dress_has_been_seen_here_wi.png,a close up of a door on a door
There_are_railroad_tracks_here_that_are_said_to_be.png,a train traveling down tracks next to a forest .
It_is_said_that_in_the_early_part_of_when_Athens_w.png,a sign that reads `` <UNK> '' on a building .
There_is_a_full_ghost_town_up_in_the_hills_of_Mont.png,a building with a clock on the top of it .
At_night_the_bell_tower_is_illuminated__The_bells.png,a clock tower in the middle of a forest .
This_cemetery_dates_from_before_Texas_was_a_state_.png,a person standing in a field with a kite .
Several_years_ago_two_girls_were_murdered_in_the_t.png,a living room with a fire place and a fire place .
Oglethorpe_House___Residents_saw_on_numerous_occas.png,a clock on a wall in a room
It_is_said_this_place_has_claimed_the_life_of_many.png,a red and white fire hydrant in front of a building .
At_this_high_school__there_is_a_hall_that_leads_to.png,a living room with a couch and a tv
Go_up_to_the_golf_course_and_keep_going_on_the_gra.png,a baseball field with a baseball field in the background .
Gym___late_at_night_you_could_hear_someone_playing.png,a display case filled with lots of different colored vases .
employees_have_reported_strange_noises_at_night_an.png,a living room with a couch and a tv
Legend_says_that_the_ghost_of_a_little_girl__daugh.png,a collage of photos of a person holding a tennis racket
There_is_an_old_pilot_who_said_there_used_to_be_a.png,a man is doing a trick on a skateboard
Old_daycare_on_main_road__The_people_who_ran_it_mu.png,a red and white cat sitting on a window sill .
Strange_figures_or_apparitions_seen_down_by_the_sw.png,a black and white photo of a man wearing a tie .
It_s_rumored_that_a_man_was_either_killed_during_t.png,a living room with a couch and a table
Auditorium___Supposedly_a_girl_hung_herself_in_the.png,a large metal oven sitting on top of a wooden floor .
Reports_of_seeing_Children_who_run_by_and_disappea.png,a large building with a clock on it
Chaminade_University___Hale_Lokelani___has_had_rep.png,a picture of a sign that reads `` <UNK> '' .
Several_stories_are_told_from_employees_too_visito.png,a building with a clock on the side of it
once_the_only_road_in_or_out_of_Chatsworth__The_ar.png,a red fire hydrant sitting in the middle of a forest .
There_have_been_at_times_a_woman_seen_in_a_turn_of.png,a black and white photo of a wooden bench
There_are_railroad_tracks_right_beside_the_school_.png,a train on a train track with a sky background
This_church_with_is_part_of_a_cloistered_convent_.png,a large building with a clock on the front of it .
When_driving_down_thunderbird_towards_Mesa_St__you.png,a city street filled with lots of traffic .
There_has_been_reported_that_if_you_drive_past_the.png,a red fire hydrant sitting in the middle of a forest .
Reported_a_green_light_doing_a_figure_eight_in_the.png,a birthday cake with a train on it
Reports_of_a_sinister_force_chasing_and_seemingly.png,a crowd of people standing in front of a building .
There_was_an_old_convent_there_that_was_torn_down.png,a group of people standing in front of a mirror .
all_of_Mililani___there_is_said_to_be_a_choking_gh.png,a clock tower in the middle of a park .
Crooked_Creek___Going_back_to_1958_reports_of_a_wo.png,a train traveling down tracks next to a building .
Multiple_reports_from_museum_employees_and_visitor.png,a person sitting on a couch in a living room .
The_Brickhouse_is_now_known_as_Betty_s_Cafe_and_is.png,a building with a clock on the side of it
word_has_it_that_around_1890_a_man_was_working_on.png,a black and white photo of a man sitting on a chair
In_this_little_town_there_are_two_cemeteries_that_.png,a group of people standing on top of a stage .
many_of_the_people_who_met_violent_deaths_and_were.png,a close up of a toy train on a train track
It_was_said_that_when_this_bar_use_to_be_a_house_.png,a large building with a clock on it
Walking_down_the_hallway_on_the_10th_floor_you_fee.png,a room with a clock on the wall
Tower_Between_East_And_West_Mary_Girl_s_Dorms___Be.png,a red fire hydrant sitting in front of a building .
This_school_is_built_over_an_ancient_burial_ground.png,a black and white photo of a baseball game .
This_Las_Vegas_landmark_is_haunted_by_its_founding.png,a man is standing in front of a television .
Said_that_Redd_Foxx_ghost_is_playing_pranks_on_the.png,a black and white photo of a person on a laptop .
Kam___Kamehameha_Highway___In_Pearl_City_There_is.png,a view of a street with a street light in front of it .
_off_of_Padgett_Road__near_Starr_s_Mill___Old_hang.png,a bench sitting in the middle of a forest .
It_s_been_known_that_in_this_school_three_young_gu.png,a black and white photo of a crowd of people
This_hospital_is_over_a_hundred_years_old__the_win.png,a kitchen with a large window and a sink .
reports_of_a_male_apparition_with_black_pants_and.png,a living room filled with furniture and a fire place .
Back_behind_the_new_nursing_home__and_the_drive_th.png,a clock tower in the middle of a park .
The_Hall_was_built_in_the_late_1950s_and_used_to_h.png,a large building with a clock on the front of it .
El_Cascabel_is_an_old_bar_that_is_out_in_the_count.png,a clock on a pole on a city street
Wooded_area_around_Wahiawa__This_area_is_home_to_t.png,a giraffe standing on top of a lush green field .
_Fireballs__of_light_pop_up_behind_boulders_and_a.png,a large rock sitting on top of a rocky hillside .
Near_the_small_crossroads_town_of_Cohoke_in_King_W.png,a red fire hydrant sitting in the middle of a field .
Back_in_the_1700_s_a_young_man_hung_himself_on_a_b.png,a statue of a man holding a baseball bat .
There_are_at_least_two_ladies_who_walk_this_church.png,a building with a clock tower on top of it .
It_is_said_that_some_children_died_when_a_boiler_b.png,a group of people standing in front of a building .
Alumni_Hall___one_of_the_dorms__a_cadet_hung_himse.png,a view of a room with a large bed and a television .
people_driving_past_on_west_10th_street_have_seen.png,a red fire truck parked in front of a building .
Quarterly_House_Brafferton_Building___Haunted_by_I.png,a train traveling down tracks next to a building .
It_is_said_that_ever_since_the_first_beauty_pagean.png,a black and white photo of a clock tower .
Doyle_Hall___All_female_dorm____Haunted_by_a_nun_g.png,a row of urinals mounted to a wall .
It_was_located_on_Montana_Street__but_now_they_mov.png,a man holding a teddy bear in his hands .
An_old_building_on_eaglewood_drive_once_used_as_a.png,a black and white photo of a house with a house
Gilleys_is_an_old_indoor_rodeo_that_burnt_to_the_g.png,a group of people standing in a room .
After_dark__apparitions_can_be_seen_of_Fern_Westfa.png,a black and white photo of a vase with flowers .
In_an_area_of_town_known_for_its_historic_Spanish.png,a building with a clock on the side of it
There_are_a_couple_of_places_on_campus_that_seem_t.png,a large building with a clock on it .
The_tavern_has_a_ghost_that_likes_to_trip_its_gues.png,a collage of photos with a cake
The_Camberly_Gunter_Hotel_is_haunted_by_the_ghost.png,a group of people standing in front of a building .
A_long_time_ago_a_woman_hung_herself_and_if_you_dr.png,a room with a bed and a tv
A_group_of_friends_were_driving_through_a_resident.png,a close up of a luggage bag on a car
It_was_reported_once_that_a_security_guard_at_one.png,a row of motorcycles parked in a room .
A_kid_once_locked_himself_down_in_the_boiler_room.png,a mirror with a reflection of a man in it .
A_1909_San_Antonio_Hotel_haunted_by_a_Hispanic_emp.png,a black and white photo of a large building .
If_you_go_to_this_cemetery_at_12_midnight__circle.png,a street sign that is on a pole .
The_ghost_of_a_music_professor_has_been_seen_and_h.png,a close up of a sign with a clock on it
It_is_believed_that_this_very_old_cemetery_is_haun.png,a bench sitting in the middle of a forest .
Camp_Sumter___Re_enactors_experienced_a_fog__shado.png,a man standing next to a horse in a field .
An_old_memorial_built_by_a_man_who_s_family_was_mu.png,a building with a clock on the top of it .
It_is_said_that_an_old_foundation_of_a_house__on_t.png,a tall brick building with a clock on it .
Haunted_by_the_ghosts_of_two_young_African_America.png,a close up of a person holding a surf board
Ghost_of_a_girl_has_been_seen_in_this_park_.png,a white teddy bear sitting on top of a wooden table .
Pali_Drive_s_Morgan_s_Corner___At_that_area_in_Mor.png,a building with a clock on the side of it
Not_really_sure_how_to_tell_anyone_how_to_get_ther.png,a red fire hydrant in front of a brick building .
formerly_listed_on_this_site_as_Adams_Family_Grave.png,a book sitting on top of a wooden table .
Waianae_Maili_Coralsands___Across_Maili_76_Gas_Sta.png,a house that is sitting in the grass .
On_the_road_that_leads_back_to_Brattleboro_there_i.png,a close up of a person laying on a bed
There_is_a_certain_area_where_horses_will_not_go_a.png,a group of birds sitting on top of a table .
Reports_of_a_spectral_stagecoach____apparitions_of.png,a statue of a man on a horse in a city .
Dorm___Apparition_of_student_wearing_orange_t_shir.png,a group of people standing next to each other .
This_used_to_be_the_residence_of_the_McKnay_family.png,a room filled with lots of different colored vases .
their_is_a_story_of_a_kid_that_died_there_in_the_s.png,a kitchen with a stove a sink and a window
down_on_the_old_dirt_road__there_is_a_small_cemete.png,a teddy bear sitting on top of a tree .
a_long_time_ago_on_Orphanage_Rd__there_used_to_be.png,a bench sitting in the middle of a forest .
This_town_has_burned_down_twice__and_very_few_of_t.png,a black and white photo of a train station .
Some_of_Elizabeth_Barrett_Browning_s_original_work.png,a close up of a cake on a table
It_is_said_to_have_been_built_over_an_Indian_buria.png,a large building with a clock on the front of it .
A_lady_took_her_two_kids_out_for_a_drive__she_felt.png,a red and white birthday cake with candles on it .
It_is_said_that_this_fire_station_is_haunted_by_th.png,a red and white sign in front of a building .
late_at_night_some_people_have_said_they_have_seen.png,a living room with a couch and a table
Just_outside_of_Jackpot_Nevada_there_were_some_nat.png,a group of giraffes are standing in front of a building .
The_Smith_Building___The_building_has_been_under_c.png,a large building with a clock on it
if_you_park_your_car_next_to_the_river_you_can_see.png,a group of people standing on top of a bridge .
There_used_to_be_an_old_trolley_that_ran_through_t.png,a group of people standing in front of a bus .
it_has_been_scientifically_proven_that_many_people.png,a black and white photo of a person on a laptop .
Has_a_female_ghost__nicknamed__Emily___She_has_bee.png,a group of people standing next to a building .
Very_old_church_and_graveyard__It_is_very_eerie_an.png,a black and white photo of a snow covered street .
The_ghost_in_lavender__her_remains_lie_in_an_ivy_c.png,a red fire hydrant sitting on the side of a road .
In_March_of_2001__there_was_a_military_aircraft_th.png,an airplane is parked on the runway at the airport .
Replay_of_a_confederate_soldier_being_killed_.png,a black and white photo of a baseball player .
The_men_s_dressing_room_at_the_amphitheater_is_sai.png,a room with a bed and a window
Sul_Ross_State_University___The_story_is_of_a_youn.png,a building with a clock on the side of it .
This_was_the_childhood_home_of_Thomas_Jefferson__A.png,a tall building with a clock on it
King_Intermeidiate___It_s_known_that_a_t_king_inte.png,a large building with a clock on it .
Building__13___built_in_1893_for_soldiers_of_the_1.png,a black and white photo of a building with a clock tower .
has_been_said_by_eighth_grade_girl_students_that_H.png,"a room with a bed , a desk and a chair ."
In_1999_prior_to_its_reopening_as_a_new_dinner_the.png,a black and white photo of a train station .
A_former_worker_student_reports_to_have_heard_and.png,a black and white photo of a person on a laptop .
Carrol_T_Welch___Rumors_of_a_little_girl_getting_k.png,a black and white photo of a person on a laptop .
In_the_middle_stall_of_the_upstairs_women_s_bathro.png,a black and white photo of a living room
Apparitions_seen__headstones_frequently_tip_over_a.png,a fire hydrant in the middle of a field .
In_1925_The_church_Hill_Train_tunnel_was_being_reo.png,a large building with a clock on it
both_right_next_to_each_other_and_part_of_one_buil.png,a large building with a clock on the front of it .
Three_connected_rooms_in_this_motel_are_haunted__I.png,a red and white fire hydrant sitting in front of a building .
Elkhorn_Hall___Ghost_haunts_4th_floor_where_in_the.png,a living room with a fireplace and a tv
There_is_a_ghost_by_the_name_Margarite_that_haunts.png,a black and white photo of a clock on a wall
Footsteps_can_be_heard_upstairs_in_the_main_house_.png,a room filled with lots of wooden boards .
One_of_Utah_s_oldest_railroad_stations_at_the_west.png,a red fire hydrant sitting in the middle of a field .
Cotton_Memorial___Semon_Hall___Ghosts_and_strange.png,a group of vases sitting on top of a table .
_Goldie__who_haunts_the_top_floor_of_the_restauran.png,a kitchen with a stove and a sink
Waipahu_St__S_Turn___Waipahu_St__S_turn_is_located.png,a group of people sitting at a table with laptops .
There_s_a_bridge_right_over_Metropolitan_Ave_by_Un.png,a room filled with lots of different colored ties .
Coolidge_Hall__dormitory____has_a_few_ghosts_throu.png,a building with a clock on the ceiling
In_September_1989_an_school_bus_fell_over_the_ledg.png,a yellow school bus parked in a parking lot .
March_2008___formerly_listed_as_Numero_s_Mexican_R.png,a train station with a train on the tracks .
Donna_s_Diner_is_said_to_be_haunted_by_the_lady_in.png,a bed with a blue and white striped bedspread .
Many_ghosts_haunt_this__best_preserved__frontier_a.png,a large building with a clock on it .
Years_ago_at_the_location_of_the_park_there_was_a.png,a train traveling over a bridge over a river .
Polynesian_Cultural_Center___Each_village_here_see.png,a group of birds sitting on top of a lake .
Cold_spots_found_all_over_in_this_early_1800_s_cem.png,a wooden bench sitting in front of a window .
It_has_been_known_that_if_you_visit_the_cemetery_o.png,a close up of a street sign with a sky background
Williamsburg_s_first_serial_killer_stashed_his_you.png,a black and white photo of a man in a suit .
October_2007___Has_been_removed_.png,a red and white fire hydrant sitting next to a tree .
Rumor_has_it_that_back_when_the_place_was_a_privat.png,a train is parked in front of a building .
It_is_just_one_light__bluish_in_color__and_if_you.png,a building with a clock on the side of it .
it_was_the_old_mental_hospital_and_the_doctor_runn.png,a building with a clock on the side of it .
The_story_is_said_that_there_is_a_little_girl_roam.png,a woman standing in front of a mirror in a room .
Hannah_is_her_name__This_descendant_of_Valentine_H.png,a black and white photo of a person on a laptop .
Seven_Bridges___It_is_said_that_you_walk_across_se.png,a black and white photo of a person on a laptop .
Neville_Center_for_the_Performing_Arts___Every_The.png,a group of people standing in front of a train .
People_have_heard_the_sounds_of_a_girl_crying_out.png,a black and white photo of a baseball game .
many_feel_the_ghost_when_inside__if_you_drive_by_l.png,a clock on the side of a building
Abigail_reportedly_died_while_storing_boxes_under.png,a black and white photo of a person on a laptop .
There_is_an_old_pump_house_in_Benjamin___It_used_t.png,a red fire hydrant sitting in the middle of a field .
Old_Catholic_cemetery___Young_girl_seen_several_pe.png,a fire hydrant in the middle of a field .
An_old_1800s_plantation_house_that_was_turned_into.png,a man sitting on a bench next to a tree .
Located_on_Stephenson_Road__across_from_a_rock_qua.png,a house that has a house in the background .
Hell_Church___is_a_place_located_in_the_old_part_o.png,a view of a clock tower in a city .
In_the_Spanish_Fork_Cemetery___There_is_a_headston.png,a white fire hydrant sitting in the middle of a field .
This_legendary_hill_is_easily_reached_from_Bonaire.png,a white house with a white house in the background .
there_have_been_reports_of_loud_screaming_late_at.png,a black and white photo of a <UNK>
Sylvia_haunts_the_bedroom_where_she_once_lived_.png,a black and white photo of a bench on a sidewalk .
_Cogdell_Light_____Most_folks_in_southeast_Georgia.png,a large building with a clock on it .
There_have_been_reports_of_a_bull_like_creature_wi.png,a red brick building with a large clock tower .
Is_said_to_be_haunted_by_a_Fort_Bliss_Military_Sol.png,a passenger train that is traveling down the tracks .
Employees_and_tourists_have_heard_strange_voices_a.png,a group of signs that are on a pole .
Built_in_1926_27__it_has_been_haunted_for_many_yea.png,a white and red fire hydrant sitting in a field .
Sherman_Ave___Most_of_the_rooms_have_shown_some_le.png,a room filled with lots of wooden furniture .
Library_Music_Section___In_the_Reading_Room_of_the.png,a pile of different types of luggage sitting on top of a table .
A_man_named_Henry_died_while_in_the_detox_cell_of.png,a room with a clock on the wall
An_old_underground_pipe__with_satanic_writing_that.png,a black and white photo of a person on a laptop .
Barnard_Park_used_to_be_a_cemetery_and_it_was_a_ca.png,a blue and white fire hydrant sitting next to a tree .
This_Restaurant_is_haunted_by_past_residents_named.png,a living room filled with furniture and a fire place .
Students_have_reported_seeing_a_female_figure_wand.png,a group of people standing in front of a building .
Screams__eerie_moaning_sounds__cries_for_help_and.png,a clock on a wall in a room
Reports_of_children_buried_in_the_cemetery_roaming.png,a row of wooden benches sitting next to each other .
The_White_Lights___Numerous_reports_of_bright_whit.png,a view of a building with a clock on it .
New_Dorm___Many_years_ago__a_poet_student_at_the_c.png,a black and white photo of a sign
Amoco_Gas_Station_in_Parking_Lot___The_Amoco_gas_s.png,a train on a track near a building
A_man_was_part_of_a_circus_at_one_time__He_trained.png,a man in a suit and tie standing next to a woman .
On_2792_you_take_a_right_and_a_little_ways_down_th.png,a black and white photo of a person on a laptop .
there_has_been_rumors_that_a_girl_drowned_in_the_s.png,a close up of a person holding a frisbee
There_has_been_sightings_of_a_women_inside_the_bri.png,a close up of a person wearing a suit and tie
It_is_said_that_a_bus_full_of_children_that_died_o.png,a close up of a stop sign with a sky background
It_has_been_known_that_an_elderly_bowler_passed_aw.png,a black and white photo of a black suitcase .
a_lot_of_deaths_have_allegedly_happened_in_the_sch.png,a black and white photo of a person on a laptop .
the_regency_apartments_which_is_behind_Rosewood_fu.png,a large clock tower towering over a city .
It_is_a_little_above_on_the_south_side_a_little_ab.png,a group of people standing next to each other .
There_is_an_old_school_that_was_an_all_black_schoo.png,a black and white photo of a street sign
7th_floor_in_the_Panorama_suite___visitors_report.png,a large room with a lot of windows
Formerly_posted_as_Wal_Mart___There_is_said_to_be.png,a red car parked in front of a building .
In_the_Taft_High_School_Auditorium_there_was_a_guy.png,a bunch of different types of ties are on display .
Clint_High_School___In_the_Old_Gym_above_the_Theat.png,a man sitting on a bench in front of a building .
One_of_the_elevators_every_morning_at_2_30_calls_t.png,a close up of a mirror on a wall
It_is_a_bridge_located_between_Hawkinsville_and_Co.png,a train traveling over a bridge over a river .
spirits_and_apparitions_have_been_reported_at_this.png,a large building with a clock on it .
Base_Chapel___A_young_man_with_a_long_beard_and_fu.png,a close up of a person holding a pair of scissors
A_glowing_blue_or_green_headstone_or_entity_can_be.png,a group of birds sitting on top of a window sill .
It_is_said_that_there_is_a_bloodstain_in_the_foyer.png,a bedroom with a bed and a window .
There_have_numerous_sightings_and_occurrences_in_t.png,a large building with a clock on it .
well_the_theater_was_built_over_an_old_cement_fact.png,a street sign on a pole on a city street
April_2008_Has_been_removed__Trespassers_will_be_a.png,a close up of a street sign with a sky background
St__Albans___Reports_of_being_tapped_and_apparitio.png,a display case filled with lots of different colored vases .
Fife_House___Doc_Holiday_was_an_outlaw__who_died_o.png,a building with a clock on the side of it .
Plantation_House___Doors_slammed_shut_in_the_middl.png,a giraffe standing in front of a building .
Believed_to_be_haunted_by_the_volcano_goddess__Vis.png,a person is holding a snowboard on a snowy day .
In_the_Texas_section_next_to_the_entrance_of_the__.png,a pair of scissors sitting on top of a table .
Witnesses_report_hearing_of_foot_steps_in_one_of_t.png,a large building with a clock on it .
While_walking_the_horse_trails_back_by_the_old_wat.png,a park bench in the middle of a park .
This_is_where_they_used_to_keep_ice_back_when_they.png,a row of wooden benches sitting next to each other .
Girls_High_Rise_Dorm___9th_Floor___Ninth_floor_of.png,a large building with a large clock on it 's side .
It_a_long_winding_road_with_lots_of_sharp_curves_.png,a blue and white surfboard sitting on top of a rock .
Augusta_State_University_was_a_civil_war_headquart.png,a tall building with a clock on it
It_is_haunted_by_2_chearleaders_in_the_girls_bathr.png,a person taking a picture of themselves in a mirror .
Centennial_Hall_is_the_oldest_standing_school_buil.png,a close up of a sign on a pole
Built_in_10_000_BC_by_local_tribes__the_legend_of.png,a statue of a man holding a kite
Kahala___Behind_the_storage_building_used_to_be_a.png,a room with a bed and a table
A_ghost_in_the_form_of_a_little_boy_had_been_seen.png,a black cat laying on top of a bed .
Foot_steps__chanting_and_screams_and_cries_in_the.png,a black and white photo of a man in a suit
While_sitting_in_the_bleachers__you_can_see_figure.png,a tennis court with a tennis racket on it
Many_books_in_the_library_are_misplaced__bookcases.png,a man is standing in front of a television
in_the_county_clerks_office_the_vault_closes_by_it.png,a bathroom with two sinks and a mirror
Once_you_park_in_the_middle_of_two_trees_facing_th.png,a red fire hydrant in front of a house .
a_dark_shadow_figure_lives_in_room___314_the_figur.png,a dog is looking out of a window .
Elbow_Road___Elbow_Road_is_known_to_be_haunted_by.png,a tall building with a clock on top of it .
the_former_Toddville_Mansion__which_has_recently_b.png,a house with a bench and a tree
This_is_a_dormitory_located_on_campus___The_dormit.png,a city street with buildings and a clock tower .
Chaminade_University___Hale_Lokelani___Room_208__.png,a living room with a couch and a table
while_working_late_at_night_teachers_have_heard_an.png,a close up of a pair of scissors
Back_in_the_70_s_The_Greenville_Inn_was_owned_and.png,a building with a clock on the side of it
The_Hobo___Near_the_park_are_some_railroad_tracks.png,a black and white photo of a person on a laptop .
The_construction_of_this_controversial_highway_des.png,a bench in front of a large building .
Spook_Light___Just_off_Hwy__84__in_Wayne_County__b.png,a house with a house in the background .
In_1977__during_the_construction_of_additions_to_t.png,a large building with a clock on it .
Formerly_listed_as_Gus_Thomasson__Ferguson___On_th.png,a large building with a clock on the side of it .
Floor_nine_is_a_very_active_floor__Having_been_una.png,a blue door with a door open and a door open .
The_elevator_by_the_Theater_Arts_room_is_said_to_b.png,a bathroom with a shower and a toilet .
Residents_report_hearing_strange_noises_during_the.png,a house with a window and a bench .
The_Pali_Highway___There_is_an_old_belief_that_if.png,a person taking a picture of a television .
University_of_Texas_at_Brownsville___there_was_a_w.png,a black and white photo of a city street
CISD_Administration_Building___Formerly_Sadler_Hos.png,a room with a television and a table
This_building_is_now_occupied_by_the_City___County.png,a clock tower in the middle of a city .
a_man_haunts_room_346__and_he_will_stack_up_all_yo.png,a black and white photo of a person on a laptop .
Doors_locking_that_don_t_have_locks_on_them__cold.png,a kitchen with a refrigerator and a sink
Since_the_opening_of_the_theatre_students_have_rep.png,a woman sitting on a bench in front of a building .
Lindsy_Hollow_Road___Two_alleged_horse_thieves_use.png,a close up of a street sign with a sky background
ghost_of_Manuel_Sato_haunts_the_hills_around_the_c.png,a building with a clock tower in front of it .
Old_Main___Various_incidences_involving_the_lights.png,a clock tower in the middle of a city .
at_night__there_are_children_walking_and_playing_a.png,a picture of a stop sign in front of a building .
Years_after_4_bodies_of_transients_were_unearthed.png,a sign that reads `` <UNK> '' on the side of a building .
The_family_began_to_see_objects_moving_above_them.png,a clock on a building with a sky background
A_large_pile_of_stones_located_just_north_of_Dahlo.png,a statue of a man holding a large clock .
In_the_Rio_Hondo_High_School_when_it_was_being_con.png,a room filled with lots of different types of luggage .
On_Magraw_creek_where_the_CR2122_road_goes_into_a.png,a large body of water next to a forest .
many_ghost_hunters_have_been_there_and_seen_the_gh.png,a view of a train station with a train passing by .
Beach_Woods__Uncle_Milt_s_Place____a_grave_stone_.png,a sign that says `` <UNK> <UNK> '' on it .
It_is_said_that_at_night_when_your_they_alone_that.png,a clock that is on top of a wall .
A_ball_can_be_seen_bouncing_across_the_road__Local.png,a person is holding a kite in the air .
The_second_floor_of_the_Las_Vegas_Gladiators_offic.png,a train station with a train on the tracks .
Washington_Terrace_was_originally_built_in_the_194.png,a couple of people standing next to each other .
there_is_paranormal_activity_there__a_number_of_ot.png,a group of people standing next to each other .
