Filename,Caption
There_is_a_ghosts_seen_holding_and_swinging_a_lant.png,a close up of a pair of scissors on a table
Danville_Museum__aka__The_Sutherlin_Mansion__This.png,a black and white photo of a person on a laptop .
Downstairs_in_the_Shanghai_room__In_the_1950_s_thi.png,a man is standing in front of a mirror
The_school_is_supposedly_haunted_by_a_young_boy_wh.png,a group of people standing in front of a building .
There_was_a_man_who_was_having_a_very_hard_time__H.png,a cake shaped like a train is on a table .
La_Salette_was_actually_a_college_back_years_ago__.png,a black and white photo of a person on a laptop .
In_the_area_of_the_Eagles_Graveyard_at_night_you_c.png,a red and white cat sitting in a window .
Supposedly_a_busload_of_school_children_were_kille.png,a red and black sports car is parked
A_full_body_apparition_of_a_little_girl_was_seen_i.png,a black and white photo of a person on a laptop .
Several_of_the_buildings_built_in_the_early_part_o.png,a large building with a clock on it .
It_used_to_be_an_all_girls_school__Many_deaths_hav.png,a black and white photo of a person on a laptop .
A_women_spirit_has_been_seen_floating_in_the_hallw.png,a black and white photo of a man and a dog
The_Barbee_Hotel_was_considered_a_very_high_class.png,a large building with a clock on it .
At_night_when_the_store_is_closed_the_owner_walks.png,a man is standing in front of a train .
There_are_a_lot_of_tunnels_under_the_town_and_the.png,a close up of a cake on a table
There_is_a_statue_of_her_where_she_was_buried_hold.png,a statue of a man standing next to a fire hydrant .
a_man_committed_suicide_by_hanging_himself_from_th.png,a sign that reads `` <UNK> '' on the side of a building .
Be_hind_the_bowling_alley_lanes_there_is_an_upstai.png,a close up of a pair of scissors
The_owners_of_the_Putnam_County_Junior_High_John_S.png,a man standing in front of a tv .
there_is_a_lot_of_history_behind_this_mansion__Man.png,a red and white fire hydrant sitting in front of a building .
The_say_when_you_look_at_the_right_side_of_the_sch.png,a pair of scissors sitting on top of a table .
In_the_late_1800s__a_woman_fell_down_the_staircase.png,a close up of a train on a train track
Willard_Carpenter__of_Willard_Library__lends_a_bit.png,a woman standing in front of a refrigerator .
One_foggy_night_in_the_late_evening__a_couple_of_k.png,a close up of a pair of scissors
Supposedly_years_ago_a_girl_hung_herself_from_the.png,a close up of a stop sign with a sky background
Formerly_listed_as_Woodlawn_Cemetery__Legend_state.png,a clock on a building with a sky background
The_Pit___The_Pit_is_the_parking_lot_at_Ursuline_A.png,a large building with a clock on it .
In_the_late_1800_s_a_bad_storm_hit_this_field_like.png,a view of a bed with a laptop on it .
Witnesses_have_seen_an_apparition_of_a_male_figure.png,a black and white photo of a person on a laptop .
Believed_that_the_ghosts_of_the_bridge_push_your_c.png,a black and white photo of a bathroom sink .
Many_unexplainable_things_have_happened_here__Door.png,a black and white photo of a person on a laptop .
This_is_said_to_be_a_place_where_a_father_drug_his.png,a building with a clock on the front of it .
August_2004_update_correction__This_submission_was.png,a room with a bed and a window
Glowing_dots_have_been_seen_floating_in_mid_air__w.png,a close up of a person holding a pair of scissors
Returning_from_a_study_group_one_night__a_beautifu.png,a large white clock tower sitting in the middle of a field .
there_is_a_gate_that_goes_around_this_mansion_and.png,a close up of a street sign with a sky background
A_monster_or_demon_known_as__the_Bird_Man__or__the.png,a close up of a person laying on a bed
Near_Hartsburg_in_a_small_wooded_area_is_where_cul.png,a red fire hydrant sitting in the middle of a field .
Near_the_Salamonie_Reservoir__black_shadows_have_b.png,a view of a mountain from a window .
Reports_of_seeing_blood_on_witnesses_92_hands__hea.png,a close up of a cake on a table
Burpee_Building___Students_and_staff_members_worki.png,a person is holding a large pair of scissors
In_a_small_town_called_Oakbrook_behind_the_old_Gra.png,a large building with a clock on it .
there_is_a_ghost_of_a_young_man_that_rides_the_ele.png,a pair of shoes are on a skateboard .
As_the_story_goes__back_in_the_day__the_owner_kill.png,a black and white photo of a person on a laptop .
A_mass_of_unmarked_graves_can_be_found_in_the_Milw.png,a bunch of signs that are on a pole .
there_is_a_bridge_a_few_miles_south_west_of_clare_.png,a train traveling through a lush green countryside .
At_night__if_you_go_all_the_way_back_to_the_small.png,a white toilet sitting next to a window in a bathroom .
The_Indiana_Memorial_Union____at_Indiana_Universit.png,a large clock mounted to the side of a building .
Whitewater___Center_of_the_Arts___Lots_of_strange.png,a person sitting on a bench in front of a window .
A_former_housekeeper_reports__doors_slamming___cle.png,a black and white photo of a person on a laptop .
Urban_Legend___It_is_said_that_if_you_go_to_that_b.png,a bunch of different colored ties hanging on a wall .
Has_been_removed_by_owner_s_request__there_are_no.png,a black and white photo of a train
One_of_several_old_train_tunnels_that_runs_through.png,a train station with a train on the tracks .
This_is_a_narrow_road__surrounded_by_trees__with_a.png,a group of people sitting on top of a lush green field .
the_Puget_Sound_Mental_Hospital__is_an_enormous_fa.png,a group of people standing in front of a clock .
Lights_have_been_seen_in_the_second_and_third_floo.png,a large clock mounted to the side of a building .
parishioners_have_seen_a_white_apparition_here_.png,a view of a window from a window .
Apparently_the_mansion_used_o_be_a_monk_monastery_.png,a vase with flowers sitting on a window sill .
there_is_a_very_old_graveyard_in_an_old_hollow_kno.png,a group of people standing around a table .
Many_orbs_are_seen_in_this_area__also_you_can_hear.png,a table topped with lots of different colored vases .
There_is_said_to_be_a_ghost_at_the_Wayne_city_scho.png,a black and white photo of a person on a laptop .
Floor_One___Legend_has_it_that_in_the_1800_s__a_ma.png,a train station with a train on the tracks .
The_old_Story_county_home_is_said_to_be_haunted_it.png,a wooden bench sitting in front of a building .
The_Bridge___There_is_a_bridge_whereon_if_you_turn.png,a close up of a bowl of food on a table
It_has_been_reported_more_than_100_times_at_night.png,a close up of a pair of scissors
One_ghost_in_particular_paces_in_the_shadows_late.png,a group of people standing on top of a stage .
Elizabeth_Moore_for_which_the_building_has_been_de.png,a room with a large clock on the wall .
The_ghost_of_Mame_Thurman__a_lady_killed_on_June_2.png,a black and white photo of a person on a laptop .
Parkside_Tavern____One_of_the_Shelton_Brothers__lo.png,a red and white train traveling down train tracks .
late_at_night_you_can_see_a_pale_blue_almost_gray.png,a book sitting on top of a wooden table .
The_town_of_Cerrillos__little_hills__is_a_charming.png,a display case filled with lots of different types of cakes .
Yelling_and_screaming_has_been_heard___seeing_appa.png,a man holding a wii controller in his hands .
Merle_Hay_Mall_Tower___Merle_Hay_Mall__and_a_build.png,a display of different types of baseball bats .
there_is_an_statue_of_an_owl_nearly_on_the_roof__S.png,a train that is sitting on a track .
Just_north_of_town_is_a_small_graveyard_with_an_ev.png,a row of park benches in a park .
It_is_known_that_a_group_of_children__not_sure_wha.png,a man in a red shirt and tie standing in front of a christmas tree .
It_is_said_that_there_is_a_glowing_tomb_there_that.png,a black and white photo of a person on a laptop .
Reports_of_cries_and_moans_coming_from_the_downsta.png,a church with a clock tower in the middle of it .
In_the_far_back_corner_of_the_cemetery__by_the_cre.png,a group of people standing next to a train .
Apparently_when_driving_by_the_Riverside_cemetery.png,a white fire hydrant sitting on the side of a road .
The_Drake_University_Observatory_is_said_to_be_hau.png,a black and white photo of a person on a laptop .
Slone_Cemetery___There_is_the_presence_of_a_strang.png,a black and white photo of a person on a laptop .
One_of_the_oldest_cemeteries_in_the_area__it_has_h.png,a pair of shoes sitting on top of a skateboard .
In_a_little_1920_s_church_along_the_road_was_a_pre.png,a black and white photo of a building
An_elaborate_tomb_was_built_on_a_bluff_commanding.png,a close up of a train on a train track
The_cadences_of_platoons_of_soldiers_running_is_of.png,a black and white photo of a person on a laptop .
This_place_was_supposedly_built_on_an_old_Indian_b.png,a living room with a couch and a table
Full_of_abandoned_gold_mines__this_lake_used_to_be.png,a bed that has a bunch of pillows on it
This_street_had_so_much_activity_that_the_neighbor.png,a group of people standing in front of a building .
This_used_to_be_a_boyscout_camp__It_shut_down_a_fe.png,a collage of photos of a picture of a person
a_very_angry_ghost_named_Lydia_Ambler_haunts_her_f.png,a black and white photo of a person on a laptop .
Ceylon___Covered_Bridge___It_is_said_that_many_yea.png,a train is parked on the tracks near a building .
Was_an_old_Cavalry_armory__It_is_now_the_city_scho.png,a group of people standing in front of a building .
hammers_keep_floating_up_in_front_of_peoples_faces.png,a close up of a building with a clock
An_old_ranch_house_used_for_the__Pony_Express__dur.png,a large building with a large clock tower .
There_have_been_many_sightings_of_a_child_walking.png,a person sitting on a bench with a laptop
People_say_there_are_2_women_owners_who_died_there.png,a large clock mounted to the side of a building .
This_cemetery_is_filled_with_creepy_paranormal_act.png,a wooden bench sitting in front of a lush green field .
The_site_of_the_two_worst_mine_collapses_in_histor.png,a large white bird flying over a body of water .
Jaeger_Hall___The_Basement_of_Jaeger_is_also_said.png,a close up of a clock on a wall
former_site_of__Children_s_Industrial_Home____Orig.png,a book sitting on top of a bed .
Formerly_listed_as_Claremont_Hotel___Employees_hav.png,a large clock tower towering over a city .
you_go_past_the_mill_and_go_to_the_bridge_and_go_a.png,a close up of a cake on a table
Aux_Sable_Cemetery___It_is_said_that_if_you_go_int.png,a tv sitting on top of a wooden table .
night_time_is_the_best_always_to_see_paranormal_ac.png,a black and white photo of a person on a laptop .
Located_in_Spring_Falls_off_of_route_6__The_story.png,a group of people standing on top of a lush green field .
The_apparition_of_a_white_lady_walks_a_path_on_the.png,a person walking down a road with a dog .
You_always_feel_like_someone_is_watching_you__When.png,a black and white photo of a person on a laptop .
A_cold_presence_was_witnessed_to_pass_over_in_a_mi.png,a close up of a train on a train track
The_third_floor_is_the_most_haunted_place_in_the_g.png,a bunch of different types of doughnuts on display .
Apparitions_of_soldiers_marching_through_rooms_.png,a group of people on a street with a dog .
Some_people_occasionaly_spot_a_plane_crashing__and.png,a close up of a keyboard and a mouse
Gates_of_Hell___On_a_lonely_road_called_Lebanon_ro.png,a close up of a dog on a bench
Heading_South_on_U_S_27_right_after_the_469_overpa.png,a red stop sign sitting on the side of a building .
A_family_moved_into_the_possible_haunted_home_on_W.png,a black and white photo of a person on a laptop .
Goshen_Cemetery___Cemetery_is_just_North_of_Richmo.png,a tall clock tower with a sky background
The_Old_Western_State_Sanitarium__Feelings_of_bein.png,a black and white photo of a clock tower .
Star_piano_building___People_say_that_you_can_hear.png,a close up of a pair of scissors
A_husband_came_back_from_vacation_to_find_his_wife.png,a man standing in front of a mirror holding a camera .
60_miles_east_of_Santa_Fe__The_Evil_was_filmed_the.png,a horse grazing on a lush green hillside .
Apparition_of_a_man_holding_an_old_lantern_walking.png,a person is taking a picture of a person on a skateboard .
its_a_cemetery_and_there_is_this_hill_that_is_haun.png,a large clock tower towering over a city .
Visitors_have_heard_little_kids_laughing_while_no.png,a picture of a clock on a wall .
people_say_they_have_heard_sounds_and_screaming_in.png,a train station with a train on the tracks .
Urban_legend_has_it_that_long_ago__a_Jesuit_priest.png,a large building with a clock on it .
Now_a_museum__said_to_have_been_the_home_of_a_devi.png,a group of people standing in front of a window .
This_was_a_major_mental_hospital_located_on_the_No.png,a black and white photo of a person on a laptop .
Their_have_been_reports_of_a_ghostly_apparition_fl.png,a boat that is sitting in the water .
Use_to_be_part_of_the_Under_Ground_railroad__It_is.png,a train traveling down tracks next to a tall building .
It_was_established_in_the_1700_s__not_sure_exactly.png,a black and white photo of a person on a laptop .
Located_downtown__the_hospital_was_originally_esta.png,a large building with a large clock on it .
At_one_time_it_was_also_called_Spaso_Speakeasy__or.png,a large clock on the side of a building .
An_old_Dam_Works_with_the_overseer_house_and_garag.png,a birthday cake with a train on it
In_the_boys_locker_room_next_to_the_gymnasium__stu.png,a group of signs that are hanging on a wall .
Has_recently_burned_to_the_ground___This_place_was.png,a group of people standing on top of a green field .
there_is_to_be_a_Spanish_teacher_roaming_the_schoo.png,a black and white photo of a person on a laptop .
At_around_midnight_a_kid_will_come_up_to_u_and_cho.png,a pair of scissors sitting on top of a piece of paper .
Primrose_Rd____January_2007_Update__Submissions_ha.png,a large building with a clock on the front of it .
They_had_a_ghost_inhabiting_the_bar_area__who_woul.png,a black and white photo of a person on a laptop .
On_Main_Street_in_West_Kelso____The_former__redlig.png,a sign that reads `` <UNK> '' on the side of a building .
It_is_said_that_the_cabin_beside_Terre_Haute_Cemet.png,a picture of a person holding a tennis racket .
Many_hauntings_have_occurred_here__myself_seeing_a.png,a view of a mountain from a car window .
In_the_battlefield_is_a_replica_cannon_of_the_ones.png,a bird perched on top of a wooden post .
the_ghost_of_a_woman_killed_there_has_been_seen_in.png,a person wearing a mask and a tie
Alumni_House____This_house_has_seen_three_deaths_a.png,a bed sitting in a room next to a window .
there_are_several_ghosts_in_this_graveyard_me_and.png,a pair of scissors sitting on top of a table .
The_story_goes_that_when_the_building_was_being_bu.png,a large clock tower towering over a city .
The_Old_Blue_Cast_Sanitarium___The_places_used_to.png,a hotel room with a bed and a desk .
A_teacher_director_is_said_to_haunt_the_theater__A.png,a close up of a person holding a pair of scissors
The_Strayer_Wood_Theatre___is_haunted_by_a_ghost_k.png,a tall building with a clock on it .
Lakin_State_Hospital___Believed_to_be_haunted___.png,a man sitting on a bench in front of a building .
There_had_been_shadows_in_the_halls_and_things_tur.png,a close up of a cell phone on a table
The_tunnel_was_part_of_an_old_railroad_system_that.png,a large metal clock sitting on the side of a road .
There_is_an_old_school_house_a_couple_miles_out_of.png,a red and white train on a train track
There_is_a_chair_made_from_concrete_that_looks_lik.png,a suitcase sitting on the ground next to a tree .
Just_to_the_South_of_the_Wetlands_Park_was_one_of.png,a train traveling through a lush green countryside .
cold_spots__lights_turning_off_and_on_by_themselve.png,a window with a clock on the wall
Rooms_4_and_8_and_the_hallway_on_the_second_floor.png,a train station with a train on the tracks .
There_is_a_gravestone_for_a_five_year_old_little_b.png,a black and white photo of a person on a laptop .
Upon_approaching_the_graveyard_you_can_see_an_aban.png,a view of a body of water and a mountain in the background .
People_who_work_there_at_night_saw_clean_dishes_we.png,a sign that reads `` <UNK> '' on a building .
House_outside_of_Sidney__that_is_abandoned__It_app.png,a red and white train on a track
Reports_of_cold_spats__sounds_of_people_and_the_co.png,a building with a large clock on it
Some_people_who_were_long_time_workers_for_the_res.png,a bunch of ties that are on a table .
Pemberton_Hall___where_a_young_college_girl_was_al.png,a building with a clock on the side of it .
Oysterville_Schoolhouse_is_said_to_be_haunted_by_a.png,a group of people standing in front of a giant clock .
Civil_war_bunkers_are_still_occupied_by_spirits__s.png,a close up of a fire hydrant on a city street
Some_say_a_young_boy_wearing_khakis_and_a_blue_swe.png,a black and white photo of a person on a laptop .
This_is_a_large_hill__it_dips_down__At_the_very_bo.png,a group of people on a field playing soccer .
Supposedly_the_building_was_built_on_or_near_a_Nat.png,a black and white photo of a person on a laptop .
formerly_old_Lamoine_Hotel___There_are_local_ghost.png,a room filled with lots of furniture and a window .
Highland_High_School____Has_been_haunted_for_sever.png,a statue of a man standing in front of a building .
Well_in_the_girls_restroom_on_hallway_one__toilets.png,a black and white photo of a person on a laptop .
On_Woodlawn_Plantation__which_was_once_land_of_Mou.png,a white toilet sitting next to a bathroom sink .
This_haunting_has_been_described_as_mysterious_noi.png,a group of people standing next to a train .
Peyton_s_Place___A_man_supposedly_went_crazy_on_hi.png,a large clock on the side of a building .
every_13_years_on_Halloween_you_can_here_two_boys.png,a black and white photo of a person on a laptop .
In_the_old_Maroa_grade_school_there_have_been_repo.png,a birthday cake with a train on it
No_one_is_allowed_on_the_third_floor__it_now_is_us.png,a black and white photo of a person on a laptop .
There_are_several_ghosts__One_is_of_a_lady_that_fl.png,a close up of a person holding a tennis racket
Chapel___There_is_something_in_the_chapel__A_night.png,a bunch of stuffed animals on a table
this_is_a_very_haunted_hospital__there_is_at_least.png,a black and white photo of a person on a laptop .
These_former_TB_sanitariums_are_located_in_the_Mil.png,a red stop sign sitting on the side of a road .
In_1979_two_traders_had_a_disagreement_over_a_trad.png,a group of people standing next to each other .
Witnesses_have_reported_apparitions_of_a_strange_.png,a black and white photo of a person on a laptop .
A_man_in_white_has_been_sited_in_past_years_primar.png,a large window with a clock on it .
This_a_supposed_to_be_haunted_by_a_two_to_three_ye.png,a building with a clock on the front of it .
This_100_acre_woodland__on_the_northern_boundary_o.png,a painting of a man sitting on a bench .
Balcony_is_haunted_people_have_seen_lights_floatin.png,a clock on a wall in a room
This_submission_is_most_likely_a_hoax_due_to_no_va.png,a group of people standing in front of a building .
A_woman_walking_in_the_hallway_and_then_goes_away_.png,a black and white cat sitting on top of a shelf .
There_is_said_to_be_a_man_at_this_cemetery_standin.png,a row of wooden benches sitting next to each other .
Update__Was_closed_by_the_State_in_2002_and_reopen.png,a black and white photo of a person on a laptop .
They_have_said_of_a_story_about_the_auditorium_of.png,a large clock sitting on top of a wooden table .
Well_as_it_is_told_if_you_go_to_the_bridge_and_fla.png,a close up of a train on a train track
The_ghosts_name_is_Mary__Died_of_lead_posening_cau.png,a display case filled with lots of different colored ties .
a_long_time_ago_it_was_a_monastery_used_by_monks_w.png,a clock on a tower with a sky background
At_around_midnight__the_lights_are_supposed_to_be.png,a black and white photo of a person on a laptop .
Sometime_in_the_early_1900_s_there_was_a_fire_here.png,a red stop sign sitting on the side of a road .
There_is_a_house_and_this_only_happens_at_night__T.png,a large building with a clock on it .
a_little_boy_about_five_or_six_years_old_haunts_th.png,a large clock mounted to the side of a building .
there_have_been_multiple_sightings_by_locals__Most.png,a group of people standing next to a train .
It_has_a_rock_shaped_like_the_Devil_s_horns_out_of.png,a red fire hydrant sitting on the side of a road .
Just_outside_of_Shellsburg__there_is_a_statue_of_a.png,a black suit case sitting on top of a wooden floor .
October_2007__The_schools_have_been_removed_.png,a book sitting on top of a wooden table .
In_1925_when_the_tri_state_tornado_ripped_through.png,a black and white photo of a building with a clock tower .
5_Mile_Drive___In_the_late_1980_s_a_14_year_old_gi.png,a truck parked in front of a building .
Some_people_say_that_a_little_girl_lived_there_whe.png,a red and white fire hydrant in front of a building .
The_ghost_of_a_teenage_girl_supposedly_haunts_the.png,a group of people standing next to each other .
It_is_said_that_many_areas_of_the_old_Faust_Hotel.png,a black and white photo of a person on a laptop .
The_building_was_originally_built_in_1913_and_serv.png,a car parked in front of a building .
Maddox_Theatre__Down_in_the_dressing_rooms__lights.png,a lamp that is on top of a table .
On_the_coldest__wettest_nights_There_has_been_at_l.png,a view of a bunch of lights on a table .
On_foggy_nights__if_you_look_at_the_cemetery__you.png,a cell phone sitting on top of a wooden table .
Macarthur_woods___Has_been_removed__This_is_a_priv.png,a garden area with a bench and trees .
Many_people_have_reported_seeing_a_man_walk_the_ha.png,a room with a bed and a window
Barnes_and_Noble___Employees_and_patrons_have_seen.png,a group of people standing next to a train .
Mary_the_virgin_has_been_seen_with_blood_running_d.png,a black and white photo of a person on a laptop .
If_you_drive_down_the_lane_at_Werewolf_Hollow__the.png,a train traveling over a bridge over a river .
The_old_house_is_said_to_be_haunted_by_a_little_bo.png,a large building with a clock on it .
During_the_first_years_of_construction_on_this_bui.png,a large clock on the side of a building .
This_road_is_a_gravel_road_and_it_has_trees_surrou.png,a red train traveling down tracks next to a forest .
The_Villa__back_in_the_early_1900_s_The_Villa_was.png,a close up of a mirror with a clock
Aux_Sable_is_located_in_the_countryside_between_Mo.png,a large building with a clock tower on top of it .
An_interesting_place_is_our_Rockford_Board_of_Educ.png,a display case in a store filled with lots of books .
Reports_of_seeing_Abraham_Lincoln_s_ghost_walking.png,a close up of a person holding a pair of scissors
A_young_girl_was_ran_over_while_she_was_running_ac.png,a black and white photo of a person on a laptop .
a_railway_bridge_over_White_Lick_Creek__The_ghost.png,a close up of a person holding a cell phone
call_lights_go_off_in_empty_rooms___the_sound_of_c.png,a tv sitting on top of a wooden table .
August_2004_additional_information__The_old_boys_s.png,a large building with a clock on it .
Under_the_bridge_there_are_experiences_of_being_wa.png,a close up of a pair of scissors
The_An_urban_railroad_used_to_run_through_Oakville.png,a train traveling down tracks next to a tall building .
Halliehurst_Hall___Sounds_Daughter_of_the_late_Ste.png,a black and white photo of a person sitting on a bench .
Reports_of_horrible_nightmares__apparitions__feeli.png,a group of stuffed animals sitting on top of a table .
Neuzil_Hall___Another_story_is_of_all_three_dorms.png,a red and white bus parked in front of a building .
Built_in_the_1800_s__Solitary_confinement_area__Gu.png,a group of people standing in front of a building .
When_you_re_in_the_theatre_alone__you_can_hear_thi.png,a group of people standing next to each other .
It_s_located_in_Morningside_near_the_collage_and_i.png,a close up of a luggage bag on a bed
People_have_reported_seeing_things__hearing_strang.png,a clock on a wall in a room .
Cemetary___A_few_years_ago_kids_would_party_out_in.png,a red and white vase sitting on top of a table .
Black_shadows_and_noise_in_the_old_basement__Built.png,a black and white photo of a train station .
White_mysterious_orb_follows_passing_cars_on_the_m.png,a close up of a person holding a cell phone
Off_coldwater_road_there_s_a_place_called_Cedar_Ca.png,a house that has a house in the background .
it_used_to_be_called_leigon_park__and_it_was_a_swi.png,a red and white fire hydrant sitting on the side of a road .
Lights_flicker_and_alarms_go_off_when_no_ones_arou.png,a black and white photo of a person on a laptop .
When_the_Cathedral_High_School_campus_was_the_camp.png,a person walking down a sidewalk next to a street .
A_Once_Profitable_Mine_located_on_a_Mountainside_i.png,a large building with a clock on top of it .
A_strong_sweet_odor_when_you_walk_near_the_English.png,a group of people standing next to each other .
Old_Junior_High_School___Some_sort_of_haunt_on_the.png,a close up of a pair of scissors
The_lakeside_neighborhood_is_rumored_to_once_been.png,a large building with a large clock on it .
Back_in_the_1960_s_there_was_a_woman_riding_along.png,a close up of a stuffed animal on a table
Back_in_the_1920_s_a_woman_had_a_baby_out_of_wedlo.png,a woman standing in front of a window in a room .
This_graveyard_has_had_numerous_occurrences_includ.png,a black and white photo of a stop sign .
Kids_party_at_this_area_and_sometimes_when_your_si.png,a birthday cake with a train on it
Pleasant_Ridge_is_more_commonly_known_as_13_stairs.png,a black and white photo of a person on a laptop .
employees_who_work_here_know_about_the_seclusion_s.png,a close up of a person holding a baseball bat
Story_says_that_a_bus_full_of_little_kids_ran_off.png,a man standing in front of a giant clock .
rep_rts_of_hearing_a_faint_scream__A_figure_that_l.png,a bunch of stuffed animals are on display
Bridge___June_2008_Removed_.png,a couple of people sitting on top of a bench .
well_long_time_ago_two_trains_on_the_same_track_ha.png,a train traveling down tracks next to a building .
Curlew_Cascade_Job_corps____a_former_student_of_Cu.png,a bird flying over a body of water .
Delta_Zeta_House__Witnesses_who_have_lived_there_h.png,a fire hydrant in front of a building .
Two_little_girls_are_repeatedly_spotted_wandering.png,a black and white photo of a fire hydrant .
a_presence_haunts_the_church_and_it_s_origin_is_no.png,a clock on a building with a sky background
Possible_Urban_Legend___A_ghost_car_will_come_out.png,a black and white photo of a clock
Carnegie___three_ghosts_believed_to_inhabit_this_b.png,a black and white photo of a person on a laptop .
This_lovely_mansion_was_once_the_home_of_the_first.png,a man sitting on a bench in front of a building .
many_people_and_especially_the_older_residents_of.png,a man standing next to a sign with a sign on it .
The_place_used_to_be_a_girls_reform_school_in_the.png,a building with a clock on the front of it .
There_was_a_woman_checking_her_mail_late_one_night.png,a close up of a person holding a pair of scissors
A_Witness_working_there_in_1988_reports_On_the_OB.png,a christmas tree in a living room filled with furniture .
Podunk_is_an_old_town_right_by_Bargersville__It_s.png,a large building with a clock on it .
About_20_years_ago_a_lady_named_Sister_Sabiena_who.png,a view of a building with a clock on it .
Located_in_a_hollow_in_rural_southwest_Virginia__L.png,a train traveling down tracks next to a forest .
Haunted_by_victims_of_the_Great_Chicago_Fire__It_i.png,a bunch of clocks that are on a wall .
March_2008__Has_been_removed.png,a large building with a large clock tower .
A_young_girl_was_working_a_late_night_shift__when.png,a black and white photo of a person on a laptop .
An_old_woman_who_died_had_willed_her_property_to_a.png,a stuffed animal sitting on top of a car .
Strange__uneasy_feelings_occur_to_people_as_they_d.png,there are many different types of clocks on display
Recruit_training_command_AKA_boot_camp_for_the_nav.png,a black and white photo of a person on a laptop .
Dickinson_Hall___Students_have_reported_strange_so.png,a man sitting in a chair in front of a window .
The_building__before_its_renovation__was_built_at.png,a large clock on the side of a building .
Manteno_is_an_abandoned_insane_asylum_that_was_ope.png,a large building with a large clock on it .
When_the_school_was_built_in_the_1930_s_a_maintena.png,a large group of people standing in front of a building .
There_is_an_apparition_of_a_woman_wearing_a_white.png,a white toilet sitting next to a window .
formerly_known_as_The_old_Mennonite_hospital___The.png,a red stop sign sitting on the side of a road .
River_Road____Apparition_of_a_man_has_been_seen_an.png,a group of people standing on top of a lush green field .
It_is_claimed_that_nuns_that_have_died_over_many_y.png,a close up of a pair of scissors
Several_years_ago_a_car_load_of_teenage_girls_were.png,a large building with a clock on it .
Years_ago_a_med_student_killed_himself_in_the_old.png,a close up of a pair of scissors
Haunted_by_the_Lady_in_Grey__you_can_try_to_catch.png,a large clock on the side of a building .
It_is_said_that_on_the_other_side_of_the_train_tra.png,a close up of a train on a train track
The_Mausoleum_by_the_cemetery_in_Roche_Harbor__The.png,a statue of a giraffe standing next to a tree .
Little_Egypt___Many_claims_have_been_made_of_appar.png,a group of people sitting on top of a bed .
This_is_a_military_chapel_used_for_funeral_service.png,a room with a fireplace and a clock on the wall .
In_1947_a_young_lady_was_on_the_bridge_contempt_on.png,a close up of a number of different signs
This_building_used_to_be_a_Mental_hospital_and_was.png,a large building with a clock on it .
The_theatre_at_Pekin_High_School_is_haunted_by_Sid.png,a close up of a black and silver pocket watch .
A_teacher_and_her_2nd_period_class_heard_knocking.png,a collage of photos with a teddy bear
Kenamond_Hall____A_ghost_of_a_small_boy_messes_wit.png,a black and white photo of a person on a laptop .
there_was_a_girl_about_17_who_threw_herself_off_th.png,a group of people standing next to each other .
It_has_been_said_that_the_white_figure_of_a_young.png,a black and white photo of a person on a laptop .
_BACK_CAMPUS____On_Halloween_night_in_1857_there_w.png,a black and white photo of a person on a laptop .
Weird_noises__cold_spots_weird_old_woman_and_man_.png,a collage of photos of a man in a suit
Studies_have_been_conducted_out_on_the_road_and_ha.png,a black and white photo of a person on a laptop .
This_graveyard_is_off_of_St_Rd_25_on_300_south__Ta.png,a train traveling down tracks next to a forest .
Mingo_Cemetery___about_8_years_ago_2_witnesses_wer.png,a clock on a pole in front of a building .
Long_time_ago_rumor_is_that_the_old_bridge_was_a_c.png,a view of a bridge over a body of water .
There_is_a_picture_of_a_young_lady_that_is_said_to.png,a close up of a pair of scissors
Anderson_Cemetery___There_are_a_lot_of_orbs_that_a.png,a wooden bench sitting in the middle of a field .
Dryden_Hall_2nd_floor___A_contorted_face_of_a_man.png,a close up of a stuffed animal in a car
Isolated_from_civilization_this_cemetery_sets_on_t.png,a group of people standing on top of a lush green field .
The_Havana_power_plant_is_built_over_an_Native_Ame.png,a close up of a pair of scissors
the_ghost_is_known_as_the_phantom_of_Renton_high_.png,a room with a large window and a clock
Unfinished_Railroad___During_the_Civil_war__Robert.png,a blue and white building with a clock tower .
This_is_an_old_library_that_was_built_in_the_early.png,a living room with a fire place and a fire place .
This_is_the_mansion_home_of_Clement_Studebaker__on.png,a group of people standing in front of a building .
Burford_Hall___the_ghost_is_Barb__a_young_woman_wh.png,a black and white photo of a mountain range .
Many_Ghost_sightings_have_been_seen_and_documented.png,a picture of a clock on a wall .
there_is_a_little_girl_that_sings_around_the_hallw.png,a birthday cake with candles on top of it
There_is_a_mansion_that_is_said_to_have_been_owned.png,a train station with a clock on the ceiling
An_apparition_of_a_man_in_a_brown_suit_has_been_se.png,a group of people standing next to each other .
It_is_said_that_before_the_bridge_was_covered_a_ma.png,a row of wooden benches sitting next to a river .
Around_midnight__if_you_walk_in_the_halls_of_the_s.png,a group of three vases sitting on top of a table .
Old_Main___Early_one_morning_in_the_1980_s_a_fire.png,a red fire hydrant sitting on the side of a road .
Regents_Center___Regents_Center_is_an_athletic_fac.png,there are many different colored vases on display
To_get_to_this_cemetery__you_have_to_take_dirt_roa.png,a group of people standing on top of a street .
Since_Panther_Creek_was_founded__reports_of_myster.png,a giraffe standing next to a tree in a forest .
Revolutionary_War_re_enactors_at_the_fort_spent_a.png,a group of people on a field playing baseball .
is_now_used_as_a_rental_unit__The_ghost_is_pretty.png,a large building with a clock on it .
